1524483263012,55.94446808390569,-3.186654292270268
1524483264037,55.94447399855068,-3.186637639354246
1524483266033,55.944482229836325,-3.1866590946758033
1524483267075,55.94449713172671,-3.1866877112534
1524483268150,55.94449336819875,-3.1867280523431516
1524483270150,55.94449355980991,-3.186729674691593
1524483271352,55.94449035068965,-3.1867299025599003
1524483273368,55.94448991783061,-3.18672711225876
1524483275168,55.94449093791555,-3.186761047141011
1524483277119,55.94450477587677,-3.186739100327916
1524483280119,55.94450477587677,-3.186739100327916
1524483280141,55.944506023093815,-3.186756460905118
1524483282142,55.94450497570386,-3.186768939644432
1524483283976,55.94449110411339,-3.1867767000009297
1524483285162,55.944487147972055,-3.1867824546968904
1524483286225,55.94448942396633,-3.186775962334782
1524483287995,55.94448941560898,-3.1867770591588918
1524483289932,55.94448646253833,-3.1867820078827553
1524483291258,55.94448254515193,-3.1867803782659614
1524483292962,55.944473437547316,-3.186796014293376
1524483295205,55.94447807420338,-3.1868309589160164
1524483296229,55.94448718242013,-3.1868795758349204
1524483297243,55.944487189565734,-3.1868796424196186
1524483298260,55.94448800762757,-3.18689262412068
1524483301006,55.94448823666369,-3.1868963209991894
1524483303249,55.944487203473024,-3.1868799102297505
1524483304306,55.94448750793268,-3.1868847461361725
1524483306272,55.944490683619364,-3.1868088455577763
1524483307279,55.94449009628055,-3.186809371185829
1524483308312,55.9444894387506,-3.1868100248036955
1524483309325,55.944495204128984,-3.186741217834813
1524483310370,55.94449103358341,-3.186742695590566
1524483312298,55.94447956621845,-3.1866912488707806
1524483314063,55.9444870620562,-3.1867011504636817
1524483315390,55.9444825450964,-3.186666755292398
1524483318390,55.9444825450964,-3.186666755292398
1524483318559,55.944477647049325,-3.1866631101405622
1524483320558,55.94448880847313,-3.1866618581445962
1524483322351,55.94448826753952,-3.1866566429556764
1524483324001,55.94448886302153,-3.1866543636407516
1524483326020,55.94448728916966,-3.1866463003932095
1524483327433,55.944481020505755,-3.1866467299813506
1524483329365,55.94447932887464,-3.186644545247703
1524483330451,55.9444888686422,-3.1866484151155614
1524483332452,55.94447701364308,-3.1866332235618438
1524483333506,55.9444818526038,-3.186639578400064
1524483336395,55.944467911908504,-3.1866470086494916
1524483337469,55.94445504548587,-3.186648075715179
1524483338591,55.944455470781655,-3.186648137569564
1524483340500,55.94445062228339,-3.186686303969868
1524483342492,55.944446568330136,-3.1867190476856555
1524483343500,55.94444441384506,-3.186736654605315
1524483345449,55.94444441384506,-3.186736654605315
1524483346450,55.94445312661542,-3.1866492829782436
1524483347497,55.94445312661542,-3.1866492829782436
1524483349472,55.9444416619677,-3.1867709774047146
1524483350529,55.944441514813306,-3.186768445837957
1524483351547,55.944436686288164,-3.1868197561184792
1524483353446,55.94443498933695,-3.1868529556853655
1524483355552,55.94444168163862,-3.186862766874118
1524483357590,55.94444165501706,-3.1868647402606842
1524483360590,55.94444165501706,-3.1868647402606842
1524483361513,55.94444718315745,-3.186909938237355
1524483363507,55.94444538298192,-3.1869247136212175
1524483365164,55.9444594843141,-3.1869734258598066
1524483368164,55.9444594843141,-3.1869734258598066
1524483369541,55.944441878442824,-3.186931330083716
1524483371443,55.94443408734706,-3.1869138334138745
1524483373650,55.94444461408068,-3.1869211055209226
1524483375577,55.944444756933166,-3.186936619726633
1524483376653,55.94444257524724,-3.1869412069827106
1524483378653,55.9444405305332,-3.1869454943394877
1524483379678,55.94444003856804,-3.186949829913543
1524483381543,55.944439709655015,-3.186948451716798
1524483382620,55.944457519991104,-3.186937610462285
1524483384714,55.94445220146498,-3.1869307636003663
1524483386708,55.944449894686905,-3.186897697663104
1524483388711,55.944447482600005,-3.1868768562406298
1524483390669,55.94445199729724,-3.1868595168693874
1524483391738,55.94445590684321,-3.1868378490606664
1524483393595,55.94444805918638,-3.1868216166003793
1524483394659,55.944461444618916,-3.1867862406358567
1524483395684,55.944461444618916,-3.1867862406358567
1524483397702,55.94446765096548,-3.1867510166684023
1524483399685,55.94447170323084,-3.186738496891588
1524483400702,55.9444577071469,-3.1867332667925505
1524483401765,55.94445904014937,-3.1867288743424567
1524483403732,55.94447354346142,-3.1867161782455273
1524483405775,55.94448504098494,-3.1867089136336944
1524483406779,55.94449121893274,-3.1867046400433683
1524483408780,55.944483405973436,-3.186702597990881
1524483410780,55.94449123245234,-3.1866870042443574
1524483412206,55.94449632032468,-3.1866842931785255
1524483413771,55.94448922475029,-3.186640685619746
1524483414779,55.94449335721335,-3.1866417136948773
